year,event_code,bib,name,finished,dnf_type,cp_id,cp_name,cp_type,arrival_time,split_label,split_secs,elapsed_str,dwell_secs
2024,24hk4tuc,8,[Retired] Rowell Campos,False,Retired,299488,End Wilson Trail,control,2024-02-12 02:20:30,21:24:29,77069,40:36:30,
2024,24hk4tuc,8,[Retired] Rowell Campos,False,Retired,299491,Start HK Trail,control,2024-02-12 02:43:43,00:23:13,1393,40:59:43,
2024,24hk4tuc,8,[Retired] Rowell Campos,False,Retired,299494,End HK Trail,control,,,0,40:59:43,
2024,24hk4tuc,8,[Retired] Rowell Campos,False,Retired,299497,Start Lantau Trail,control,,,0,40:59:43,
2024,24hk4tuc,8,[Retired] Rowell Campos,False,Retired,299503,Finish,finish,,,0,40:59:43,
2024,24hk4tuc,13,[Retired] Benjamin Kohler,False,Retired,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,13,[Retired] Benjamin Kohler,False,Retired,299482,End Maclehose Trail,control,2024-02-11 02:50:24,17:06:24,61584,17:06:24,
2024,24hk4tuc,13,[Retired] Benjamin Kohler,False,Retired,299485,Start Wilson Trail,control,2024-02-11 03:36:56,00:46:32,2792,17:52:56,
2024,24hk4tuc,13,[Retired] Benjamin Kohler,False,Retired,299488,End Wilson Trail,control,2024-02-12 04:57:21,25:20:25,91225,43:13:21,
2024,24hk4tuc,13,[Retired] Benjamin Kohler,False,Retired,299491,Start HK Trail,control,,,0,43:13:21,
2024,24hk4tuc,13,[Retired] Benjamin Kohler,False,Retired,299494,End HK Trail,control,,,0,43:13:21,
2024,24hk4tuc,13,[Retired] Benjamin Kohler,False,Retired,299497,Start Lantau Trail,control,,,0,43:13:21,
2024,24hk4tuc,13,[Retired] Benjamin Kohler,False,Retired,299503,Finish,finish,,,0,43:13:21,
2024,24hk4tuc,7,[Retired] Stephen Redfern,False,Retired,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,7,[Retired] Stephen Redfern,False,Retired,299482,End Maclehose Trail,control,2024-02-11 01:35:41,15:51:41,57101,15:51:41,
2024,24hk4tuc,7,[Retired] Stephen Redfern,False,Retired,299485,Start Wilson Trail,control,2024-02-11 02:49:15,01:13:34,4414,17:05:15,
2024,24hk4tuc,7,[Retired] Stephen Redfern,False,Retired,299488,End Wilson Trail,control,,,0,17:05:15,
2024,24hk4tuc,7,[Retired] Stephen Redfern,False,Retired,299491,Start HK Trail,control,,,0,17:05:15,
2024,24hk4tuc,7,[Retired] Stephen Redfern,False,Retired,299494,End HK Trail,control,,,0,17:05:15,
2024,24hk4tuc,7,[Retired] Stephen Redfern,False,Retired,299497,Start Lantau Trail,control,,,0,17:05:15,
2024,24hk4tuc,7,[Retired] Stephen Redfern,False,Retired,299503,Finish,finish,,,0,17:05:15,
2024,24hk4tuc,14,[Retired] Tsang Wai Fung 曾偉鋒,False,Retired,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,14,[Retired] Tsang Wai Fung 曾偉鋒,False,Retired,299482,End Maclehose Trail,control,2024-02-11 04:20:13,18:36:13,66973,18:36:13,
2024,24hk4tuc,14,[Retired] Tsang Wai Fung 曾偉鋒,False,Retired,299485,Start Wilson Trail,control,,,0,18:36:13,
2024,24hk4tuc,14,[Retired] Tsang Wai Fung 曾偉鋒,False,Retired,299488,End Wilson Trail,control,,,0,18:36:13,
2024,24hk4tuc,14,[Retired] Tsang Wai Fung 曾偉鋒,False,Retired,299491,Start HK Trail,control,,,0,18:36:13,
2024,24hk4tuc,14,[Retired] Tsang Wai Fung 曾偉鋒,False,Retired,299494,End HK Trail,control,,,0,18:36:13,
2024,24hk4tuc,14,[Retired] Tsang Wai Fung 曾偉鋒,False,Retired,299497,Start Lantau Trail,control,,,0,18:36:13,
2024,24hk4tuc,14,[Retired] Tsang Wai Fung 曾偉鋒,False,Retired,299503,Finish,finish,,,0,18:36:13,
2024,24hk4tuc,19,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,19,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,299482,End Maclehose Trail,control,2024-02-11 07:37:39,21:53:39,78819,21:53:39,
2024,24hk4tuc,19,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,299485,Start Wilson Trail,control,,,0,21:53:39,
2024,24hk4tuc,19,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,299488,End Wilson Trail,control,,,0,21:53:39,
2024,24hk4tuc,19,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,299491,Start HK Trail,control,,,0,21:53:39,
2024,24hk4tuc,19,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,299494,End HK Trail,control,,,0,21:53:39,
2024,24hk4tuc,19,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,299497,Start Lantau Trail,control,,,0,21:53:39,
2024,24hk4tuc,19,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,299503,Finish,finish,,,0,21:53:39,
2024,24hk4tuc,17,[Retired] Michal Činčiala,False,Retired,299479,Start,start,2024-02-10 09:44:00,,0,00:00:00,
2024,24hk4tuc,17,[Retired] Michal Činčiala,False,Retired,299482,End Maclehose Trail,control,,,0,00:00:00,
2024,24hk4tuc,17,[Retired] Michal Činčiala,False,Retired,299485,Start Wilson Trail,control,,,0,00:00:00,
2024,24hk4tuc,17,[Retired] Michal Činčiala,False,Retired,299488,End Wilson Trail,control,,,0,00:00:00,
2024,24hk4tuc,17,[Retired] Michal Činčiala,False,Retired,299491,Start HK Trail,control,,,0,00:00:00,
2024,24hk4tuc,17,[Retired] Michal Činčiala,False,Retired,299494,End HK Trail,control,,,0,00:00:00,
2024,24hk4tuc,17,[Retired] Michal Činčiala,False,Retired,299497,Start Lantau Trail,control,,,0,00:00:00,
2024,24hk4tuc,17,[Retired] Michal Činčiala,False,Retired,299503,Finish,finish,,,0,00:00:00,
2025,25hk4tuc,7,Nugo Yamanath Limbu,True,N/A,352100,Start,start,2025-01-29 21:44:00,,0,00:00:00,
2025,25hk4tuc,7,Nugo Yamanath Limbu,True,N/A,352101,End Maclehose Trail,control,2025-01-30 11:01:05,13:17:05,47825,13:17:05,
2025,25hk4tuc,7,Nugo Yamanath Limbu,True,N/A,352102,Start Wilson Trail,control,2025-01-30 11:37:08,00:36:03,2163,13:53:08,
2025,25hk4tuc,7,Nugo Yamanath Limbu,True,N/A,352103,End Wilson Trail,control,2025-01-31 03:10:11,15:33:03,55983,29:26:11,
2025,25hk4tuc,7,Nugo Yamanath Limbu,True,N/A,352104,Start HK Trail,control,2025-01-31 03:27:47,00:17:36,1056,29:43:47,
2025,25hk4tuc,7,Nugo Yamanath Limbu,True,N/A,352105,End HK Trail,control,2025-01-31 14:10:14,10:42:27,38547,40:26:14,
2025,25hk4tuc,7,Nugo Yamanath Limbu,True,N/A,352106,Start Lantau Trail,control,2025-01-31 14:55:07,00:44:53,2693,41:11:07,
2025,25hk4tuc,7,Nugo Yamanath Limbu,True,N/A,352108,Finish,finish,2025-02-01 10:33:28,19:38:21,70701,60:49:28,
2025,25hk4tuc,2,Xie Wen Fei 谢雯菲,True,N/A,352100,Start,start,2025-01-29 21:44:00,,0,00:00:00,
2025,25hk4tuc,2,Xie Wen Fei 谢雯菲,True,N/A,352101,End Maclehose Trail,control,2025-01-30 13:58:39,16:14:39,58479,16:14:39,
2025,25hk4tuc,2,Xie Wen Fei 谢雯菲,True,N/A,352102,Start Wilson Trail,control,2025-01-30 15:27:35,01:28:56,5336,17:43:35,
2025,25hk4tuc,2,Xie Wen Fei 谢雯菲,True,N/A,352103,End Wilson Trail,control,2025-01-31 10:53:53,19:26:18,69978,37:09:53,
2025,25hk4tuc,2,Xie Wen Fei 谢雯菲,True,N/A,352104,Start HK Trail,control,2025-01-31 12:10:30,01:16:37,4597,38:26:30,
2025,25hk4tuc,2,Xie Wen Fei 谢雯菲,True,N/A,352105,End HK Trail,control,2025-01-31 22:10:25,09:59:55,35995,48:26:25,
2025,25hk4tuc,2,Xie Wen Fei 谢雯菲,True,N/A,352106,Start Lantau Trail,control,2025-02-01 00:29:30,02:19:05,8345,50:45:30,
2025,25hk4tuc,2,Xie Wen Fei 谢雯菲,True,N/A,352108,Finish,finish,2025-02-01 15:04:12,14:34:42,52482,65:20:12,
2025,25hk4tuc,11,Ye Xiao Ming 叶晓明,True,N/A,352100,Start,start,2025-01-29 21:44:00,,0,00:00:00,
2025,25hk4tuc,11,Ye Xiao Ming 叶晓明,True,N/A,352101,End Maclehose Trail,control,2025-01-30 13:47:34,16:03:34,57814,16:03:34,
2025,25hk4tuc,11,Ye Xiao Ming 叶晓明,True,N/A,352102,Start Wilson Trail,control,2025-01-30 14:30:15,00:42:41,2561,16:46:15,
2025,25hk4tuc,11,Ye Xiao Ming 叶晓明,True,N/A,352103,End Wilson Trail,control,2025-01-31 12:36:18,22:06:03,79563,38:52:18,
2025,25hk4tuc,11,Ye Xiao Ming 叶晓明,True,N/A,352104,Start HK Trail,control,2025-01-31 13:01:44,00:25:26,1526,39:17:44,
2025,25hk4tuc,11,Ye Xiao Ming 叶晓明,True,N/A,352105,End HK Trail,control,2025-01-31 23:26:42,10:24:58,37498,49:42:42,
2025,25hk4tuc,11,Ye Xiao Ming 叶晓明,True,N/A,352106,Start Lantau Trail,control,2025-02-01 00:14:31,00:47:49,2869,50:30:31,
2025,25hk4tuc,11,Ye Xiao Ming 叶晓明,True,N/A,352108,Finish,finish,2025-02-01 16:18:35,16:04:04,57844,66:34:35,
2025,25hk4tuc,9,Takashi Wakiya 脇屋 貴司,True,N/A,352100,Start,start,2025-01-29 21:44:00,,0,00:00:00,
2025,25hk4tuc,9,Takashi Wakiya 脇屋 貴司,True,N/A,352101,End Maclehose Trail,control,2025-01-30 14:12:16,16:28:16,59296,16:28:16,
2025,25hk4tuc,9,Takashi Wakiya 脇屋 貴司,True,N/A,352102,Start Wilson Trail,control,2025-01-30 15:42:50,01:30:34,5434,17:58:50,
2025,25hk4tuc,9,Takashi Wakiya 脇屋 貴司,True,N/A,352103,End Wilson Trail,control,2025-01-31 11:07:22,19:24:32,69872,37:23:22,
2025,25hk4tuc,9,Takashi Wakiya 脇屋 貴司,True,N/A,352104,Start HK Trail,control,2025-01-31 12:10:44,01:03:22,3802,38:26:44,
2025,25hk4tuc,9,Takashi Wakiya 脇屋 貴司,True,N/A,352105,End HK Trail,control,2025-01-31 22:36:13,10:25:29,37529,48:52:13,
2025,25hk4tuc,9,Takashi Wakiya 脇屋 貴司,True,N/A,352106,Start Lantau Trail,control,2025-01-31 23:54:14,01:18:01,4681,50:10:14,
2025,25hk4tuc,9,Takashi Wakiya 脇屋 貴司,True,N/A,352108,Finish,finish,2025-02-01 17:28:56,17:34:42,63282,67:44:56,
2025,25hk4tuc,10,Zheng Lumin 郑露民,True,N/A,352100,Start,start,2025-01-29 21:44:00,,0,00:00:00,
2025,25hk4tuc,10,Zheng Lumin 郑露民,True,N/A,352101,End Maclehose Trail,control,2025-01-30 12:54:06,15:10:06,54606,15:10:06,
2025,25hk4tuc,10,Zheng Lumin 郑露民,True,N/A,352102,Start Wilson Trail,control,2025-01-30 13:37:07,00:43:01,2581,15:53:07,
2025,25hk4tuc,10,Zheng Lumin 郑露民,True,N/A,352103,End Wilson Trail,control,2025-01-31 12:36:52,22:59:45,82785,38:52:52,
2025,25hk4tuc,10,Zheng Lumin 郑露民,True,N/A,352104,Start HK Trail,control,2025-01-31 14:04:33,01:27:41,5261,40:20:33,
2025,25hk4tuc,10,Zheng Lumin 郑露民,True,N/A,352105,End HK Trail,control,2025-01-31 23:20:43,09:16:10,33370,49:36:43,
2025,25hk4tuc,10,Zheng Lumin 郑露民,True,N/A,352106,Start Lantau Trail,control,2025-02-01 02:22:19,03:01:36,10896,52:38:19,
2025,25hk4tuc,10,Zheng Lumin 郑露民,True,N/A,352108,Finish,finish,2025-02-01 17:09:44,14:47:25,53245,67:25:44,
2025,25hk4tuc,3,Kimmy Leung Hong Kiu 梁康翹,True,N/A,352100,Start,start,2025-01-29 21:44:00,,0,00:00:00,
2025,25hk4tuc,3,Kimmy Leung Hong Kiu 梁康翹,True,N/A,352101,End Maclehose Trail,control,2025-01-30 14:06:33,16:22:33,58953,16:22:33,
2025,25hk4tuc,3,Kimmy Leung Hong Kiu 梁康翹,True,N/A,352102,Start Wilson Trail,control,2025-01-30 14:52:11,00:45:38,2738,17:08:11,
2025,25hk4tuc,3,Kimmy Leung Hong Kiu 梁康翹,True,N/A,352103,End Wilson Trail,control,2025-01-31 09:21:32,18:29:21,66561,35:37:32,
2025,25hk4tuc,3,Kimmy Leung Hong Kiu 梁康翹,True,N/A,352104,Start HK Trail,control,2025-01-31 09:40:29,00:18:57,1137,35:56:29,
2025,25hk4tuc,3,Kimmy Leung Hong Kiu 梁康翹,True,N/A,352105,End HK Trail,control,2025-01-31 19:29:51,09:49:22,35362,45:45:51,
2025,25hk4tuc,3,Kimmy Leung Hong Kiu 梁康翹,True,N/A,352106,Start Lantau Trail,control,2025-01-31 20:12:45,00:42:54,2574,46:28:45,
2025,25hk4tuc,3,Kimmy Leung Hong Kiu 梁康翹,True,N/A,352108,Finish,finish,2025-02-01 20:04:28,23:51:43,85903,70:20:28,
2025,25hk4tuc,6,Gordon Lau Kam Fai 劉錦輝,True,N/A,352100,Start,start,2025-01-29 21:44:00,,0,00:00:00,
2025,25hk4tuc,6,Gordon Lau Kam Fai 劉錦輝,True,N/A,352101,End Maclehose Trail,control,2025-01-30 13:36:13,15:52:13,57133,15:52:13,
2025,25hk4tuc,6,Gordon Lau Kam Fai 劉錦輝,True,N/A,352102,Start Wilson Trail,control,2025-01-30 15:15:31,01:39:18,5958,17:31:31,
2025,25hk4tuc,6,Gordon Lau Kam Fai 劉錦輝,True,N/A,352103,End Wilson Trail,control,2025-01-31 10:41:41,19:26:10,69970,36:57:41,
2025,25hk4tuc,6,Gordon Lau Kam Fai 劉錦輝,True,N/A,352104,Start HK Trail,control,2025-01-31 12:26:42,01:45:01,6301,38:42:42,
2025,25hk4tuc,6,Gordon Lau Kam Fai 劉錦輝,True,N/A,352105,End HK Trail,control,2025-01-31 23:40:26,11:13:44,40424,49:56:26,
2025,25hk4tuc,6,Gordon Lau Kam Fai 劉錦輝,True,N/A,352106,Start Lantau Trail,control,2025-02-01 00:16:45,00:36:19,2179,50:32:45,
2025,25hk4tuc,6,Gordon Lau Kam Fai 劉錦輝,True,N/A,352108,Finish,finish,2025-02-01 20:41:37,20:24:52,73492,70:57:37,
2025,25hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,352100,Start,start,2025-01-29 21:44:00,,0,00:00:00,
2025,25hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,352101,End Maclehose Trail,control,2025-01-30 15:19:34,17:35:34,63334,17:35:34,
2025,25hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,352102,Start Wilson Trail,control,2025-01-30 17:38:41,02:19:07,8347,19:54:41,
2025,25hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,352103,End Wilson Trail,control,2025-01-31 13:24:36,19:45:55,71155,39:40:36,
2025,25hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,352104,Start HK Trail,control,2025-01-31 13:49:09,00:24:33,1473,40:05:09,
2025,25hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,352105,End HK Trail,control,2025-02-01 01:41:04,11:51:55,42715,51:57:04,
2025,25hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,352106,Start Lantau Trail,control,2025-02-01 03:29:41,01:48:37,6517,53:45:41,
2025,25hk4tuc,1,Kaori Takeichi 武市香里,True,N/A,352108,Finish,finish,2025-02-01 20:48:09,17:18:28,62308,71:04:09,
2025,25hk4tuc,4,Kenneth Chan Wai Tik 陳偉迪,True,N/A,352100,Start,start,2025-01-29 21:44:00,,0,00:00:00,
2025,25hk4tuc,4,Kenneth Chan Wai Tik 陳偉迪,True,N/A,352101,End Maclehose Trail,control,2025-01-30 14:31:30,16:47:30,60450,16:47:30,
2025,25hk4tuc,4,Kenneth Chan Wai Tik 陳偉迪,True,N/A,352102,Start Wilson Trail,control,2025-01-30 16:30:05,01:58:35,7115,18:46:05,
2025,25hk4tuc,4,Kenneth Chan Wai Tik 陳偉迪,True,N/A,352103,End Wilson Trail,control,2025-01-31 12:16:45,19:46:40,71200,38:32:45,
2025,25hk4tuc,4,Kenneth Chan Wai Tik 陳偉迪,True,N/A,352104,Start HK Trail,control,2025-01-31 12:39:16,00:22:31,1351,38:55:16,
2025,25hk4tuc,4,Kenneth Chan Wai Tik 陳偉迪,True,N/A,352105,End HK Trail,control,2025-02-01 00:17:53,11:38:37,41917,50:33:53,
2025,25hk4tuc,4,Kenneth Chan Wai Tik 陳偉迪,True,N/A,352106,Start Lantau Trail,control,2025-02-01 03:05:11,02:47:18,10038,53:21:11,
2025,25hk4tuc,4,Kenneth Chan Wai Tik 陳偉迪,True,N/A,352108,Finish,finish,2025-02-01 20:55:29,17:50:18,64218,71:11:29,
2025,25hk4tuc,13,Glen Yick Kin Ho 易健豪,True,N/A,352100,Start,start,2025-01-29 21:44:00,,0,00:00:00,
2025,25hk4tuc,13,Glen Yick Kin Ho 易健豪,True,N/A,352101,End Maclehose Trail,control,2025-01-30 14:18:03,16:34:03,59643,16:34:03,
2025,25hk4tuc,13,Glen Yick Kin Ho 易健豪,True,N/A,352102,Start Wilson Trail,control,2025-01-30 15:22:12,01:04:09,3849,17:38:12,
2025,25hk4tuc,13,Glen Yick Kin Ho 易健豪,True,N/A,352103,End Wilson Trail,control,2025-01-31 12:41:13,21:19:01,76741,38:57:13,
2025,25hk4tuc,13,Glen Yick Kin Ho 易健豪,True,N/A,352104,Start HK Trail,control,2025-01-31 13:09:49,00:28:36,1716,39:25:49,
2025,25hk4tuc,13,Glen Yick Kin Ho 易健豪,True,N/A,352105,End HK Trail,control,2025-02-01 00:20:34,11:10:45,40245,50:36:34,
2025,25hk4tuc,13,Glen Yick Kin Ho 易健豪,True,N/A,352106,Start Lantau Trail,control,2025-02-01 03:12:50,02:52:16,10336,53:28:50,
2025,25hk4tuc,13,Glen Yick Kin Ho 易健豪,True,N/A,352108,Finish,finish,2025-02-01 21:16:33,18:03:43,65023,71:32:33,
2025,25hk4tuc,8,Shinichiro Fujita 藤田慎一郎,True,N/A,352100,Start,start,2025-01-29 21:44:00,,0,00:00:00,
2025,25hk4tuc,8,Shinichiro Fujita 藤田慎一郎,True,N/A,352101,End Maclehose Trail,control,2025-01-30 14:19:56,16:35:56,59756,16:35:56,
2025,25hk4tuc,8,Shinichiro Fujita 藤田慎一郎,True,N/A,352102,Start Wilson Trail,control,2025-01-30 15:06:46,00:46:50,2810,17:22:46,
2025,25hk4tuc,8,Shinichiro Fujita 藤田慎一郎,True,N/A,352103,End Wilson Trail,control,2025-01-31 16:03:17,24:56:31,89791,42:19:17,
2025,25hk4tuc,8,Shinichiro Fujita 藤田慎一郎,True,N/A,352104,Start HK Trail,control,2025-01-31 16:25:41,00:22:24,1344,42:41:41,
2025,25hk4tuc,8,Shinichiro Fujita 藤田慎一郎,True,N/A,352105,End HK Trail,control,2025-02-01 02:33:58,10:08:17,36497,52:49:58,
2025,25hk4tuc,8,Shinichiro Fujita 藤田慎一郎,True,N/A,352106,Start Lantau Trail,control,2025-02-01 03:31:47,00:57:49,3469,53:47:47,
2025,25hk4tuc,8,Shinichiro Fujita 藤田慎一郎,True,N/A,352108,Finish,finish,2025-02-01 21:32:09,18:00:22,64822,71:48:09,
2025,25hk4tuc,14,[Retired] John Fan Wing Chun 范榮臻,False,Retired,352100,Start,start,2025-01-29 21:44:00,,0,00:00:00,
2025,25hk4tuc,14,[Retired] John Fan Wing Chun 范榮臻,False,Retired,352101,End Maclehose Trail,control,2025-01-30 15:17:27,17:33:27,63207,17:33:27,
2025,25hk4tuc,14,[Retired] John Fan Wing Chun 范榮臻,False,Retired,352102,Start Wilson Trail,control,2025-01-30 16:38:49,01:21:22,4882,18:54:49,
2025,25hk4tuc,14,[Retired] John Fan Wing Chun 范榮臻,False,Retired,352103,End Wilson Trail,control,2025-01-31 17:44:24,25:05:35,90335,44:00:24,
2025,25hk4tuc,14,[Retired] John Fan Wing Chun 范榮臻,False,Retired,352104,Start HK Trail,control,,,0,44:00:24,
2025,25hk4tuc,14,[Retired] John Fan Wing Chun 范榮臻,False,Retired,352105,End HK Trail,control,,,0,44:00:24,
2025,25hk4tuc,14,[Retired] John Fan Wing Chun 范榮臻,False,Retired,352106,Start Lantau Trail,control,,,0,44:00:24,
2025,25hk4tuc,14,[Retired] John Fan Wing Chun 范榮臻,False,Retired,352108,Finish,finish,,,0,44:00:24,
2025,25hk4tuc,5,[Retired] Chiang Chung Wei 蔣仲威,False,Retired,352100,Start,start,2025-01-29 21:44:00,,0,00:00:00,
2025,25hk4tuc,5,[Retired] Chiang Chung Wei 蔣仲威,False,Retired,352101,End Maclehose Trail,control,,,0,00:00:00,
2025,25hk4tuc,5,[Retired] Chiang Chung Wei 蔣仲威,False,Retired,352102,Start Wilson Trail,control,,,0,00:00:00,
2025,25hk4tuc,5,[Retired] Chiang Chung Wei 蔣仲威,False,Retired,352103,End Wilson Trail,control,,,0,00:00:00,
2025,25hk4tuc,5,[Retired] Chiang Chung Wei 蔣仲威,False,Retired,352104,Start HK Trail,control,,,0,00:00:00,
2025,25hk4tuc,5,[Retired] Chiang Chung Wei 蔣仲威,False,Retired,352105,End HK Trail,control,,,0,00:00:00,
2025,25hk4tuc,5,[Retired] Chiang Chung Wei 蔣仲威,False,Retired,352106,Start Lantau Trail,control,,,0,00:00:00,
2025,25hk4tuc,5,[Retired] Chiang Chung Wei 蔣仲威,False,Retired,352108,Finish,finish,,,0,00:00:00,
2025,25hk4tuc,12,[Retired] James Kok Pak Ning 郭百寧,False,Retired,352100,Start,start,2025-01-29 21:44:00,,0,00:00:00,
2025,25hk4tuc,12,[Retired] James Kok Pak Ning 郭百寧,False,Retired,352101,End Maclehose Trail,control,,,0,00:00:00,
2025,25hk4tuc,12,[Retired] James Kok Pak Ning 郭百寧,False,Retired,352102,Start Wilson Trail,control,,,0,00:00:00,
2025,25hk4tuc,12,[Retired] James Kok Pak Ning 郭百寧,False,Retired,352103,End Wilson Trail,control,,,0,00:00:00,
2025,25hk4tuc,12,[Retired] James Kok Pak Ning 郭百寧,False,Retired,352104,Start HK Trail,control,,,0,00:00:00,
2025,25hk4tuc,12,[Retired] James Kok Pak Ning 郭百寧,False,Retired,352105,End HK Trail,control,,,0,00:00:00,
2025,25hk4tuc,12,[Retired] James Kok Pak Ning 郭百寧,False,Retired,352106,Start Lantau Trail,control,,,0,00:00:00,
2025,25hk4tuc,12,[Retired] James Kok Pak Ning 郭百寧,False,Retired,352108,Finish,finish,,,0,00:00:00,
2025,25hk4tuc,15,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,352100,Start,start,2025-01-29 21:44:00,,0,00:00:00,
2025,25hk4tuc,15,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,352101,End Maclehose Trail,control,,,0,00:00:00,
2025,25hk4tuc,15,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,352102,Start Wilson Trail,control,,,0,00:00:00,
2025,25hk4tuc,15,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,352103,End Wilson Trail,control,,,0,00:00:00,
2025,25hk4tuc,15,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,352104,Start HK Trail,control,,,0,00:00:00,
2025,25hk4tuc,15,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,352105,End HK Trail,control,,,0,00:00:00,
2025,25hk4tuc,15,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,352106,Start Lantau Trail,control,,,0,00:00:00,
2025,25hk4tuc,15,[Retired] Jeff Ooi Joo Wan 黄裕万,False,Retired,352108,Finish,finish,,,0,00:00:00,
2026,26hk4tuc,16,Julien Chorier,True,N/A,378758,Start,start,2026-02-17 05:01:28,,0,00:00:00,
2026,26hk4tuc,16,Julien Chorier,True,N/A,378759,End Maclehose Trail,control,2026-02-17 18:59:11,13:57:43,50263,13:57:43,964.0
2026,26hk4tuc,16,Julien Chorier,True,N/A,378760,Start Wilson Trail,control,2026-02-17 20:09:09,01:09:58,4198,15:07:41,962.0
2026,26hk4tuc,16,Julien Chorier,True,N/A,378761,End Wilson Trail,control,2026-02-18 11:29:34,15:20:25,55225,30:28:06,600.0
2026,26hk4tuc,16,Julien Chorier,True,N/A,378762,Start HK Trail,control,2026-02-18 11:59:19,00:29:45,1785,30:57:51,657.0
2026,26hk4tuc,16,Julien Chorier,True,N/A,378763,End HK Trail,control,2026-02-18 20:53:00,08:53:41,32021,39:51:32,990.0
2026,26hk4tuc,16,Julien Chorier,True,N/A,378764,Start Lantau Trail,control,2026-02-19 12:08:57,15:15:57,54957,55:07:29,0.0
2026,26hk4tuc,16,Julien Chorier,True,N/A,378766,Finish,finish,2026-02-19 12:14:02,00:05:05,305,55:12:34,
2026,26hk4tuc,9,Liu Fo Lok 廖科樂,True,N/A,378758,Start,start,2026-02-17 05:04:18,,0,00:00:00,
2026,26hk4tuc,9,Liu Fo Lok 廖科樂,True,N/A,378759,End Maclehose Trail,control,2026-02-17 19:45:17,14:40:59,52859,14:40:59,293.0
2026,26hk4tuc,9,Liu Fo Lok 廖科樂,True,N/A,378760,Start Wilson Trail,control,2026-02-17 20:36:43,00:51:26,3086,15:32:25,1015.0
2026,26hk4tuc,9,Liu Fo Lok 廖科樂,True,N/A,378761,End Wilson Trail,control,2026-02-18 15:52:44,19:16:01,69361,34:48:26,125.0
2026,26hk4tuc,9,Liu Fo Lok 廖科樂,True,N/A,378762,Start HK Trail,control,2026-02-18 16:14:45,00:22:01,1321,35:10:27,151.0
2026,26hk4tuc,9,Liu Fo Lok 廖科樂,True,N/A,378763,End HK Trail,control,2026-02-19 00:20:13,08:05:28,29128,43:15:55,307.0
2026,26hk4tuc,9,Liu Fo Lok 廖科樂,True,N/A,378764,Start Lantau Trail,control,2026-02-19 01:33:40,01:13:27,4407,44:29:22,0.0
2026,26hk4tuc,9,Liu Fo Lok 廖科樂,True,N/A,378766,Finish,finish,2026-02-19 13:43:30,12:09:50,43790,56:39:12,
2026,26hk4tuc,18,Man Wing Yam 文永鑫,True,N/A,378758,Start,start,2026-02-17 05:04:33,,0,00:00:00,
2026,26hk4tuc,18,Man Wing Yam 文永鑫,True,N/A,378759,End Maclehose Trail,control,2026-02-17 20:40:03,15:35:30,56130,15:35:30,1966.0
2026,26hk4tuc,18,Man Wing Yam 文永鑫,True,N/A,378760,Start Wilson Trail,control,2026-02-17 21:54:18,01:14:15,4455,16:49:45,867.0
2026,26hk4tuc,18,Man Wing Yam 文永鑫,True,N/A,378761,End Wilson Trail,control,2026-02-18 14:33:58,16:39:40,59980,33:29:25,180.0
2026,26hk4tuc,18,Man Wing Yam 文永鑫,True,N/A,378762,Start HK Trail,control,2026-02-18 16:05:30,01:31:32,5492,35:00:57,120.0
2026,26hk4tuc,18,Man Wing Yam 文永鑫,True,N/A,378763,End HK Trail,control,2026-02-19 00:27:20,08:21:50,30110,43:22:47,204.0
2026,26hk4tuc,18,Man Wing Yam 文永鑫,True,N/A,378764,Start Lantau Trail,control,2026-02-19 01:03:16,00:35:56,2156,43:58:43,1438.0
2026,26hk4tuc,18,Man Wing Yam 文永鑫,True,N/A,378766,Finish,finish,2026-02-19 15:14:10,14:10:54,51054,58:09:37,
2026,26hk4tuc,10,Scott Pugh,True,N/A,378758,Start,start,2026-02-17 05:02:54,,0,00:00:00,
